data;hora;valor_analogico;tensao_medida[V];corrente_medida[A]
2025-10-24;08:53:11;59;0.048;-72.028
2025-10-24;08:53:12;73;0.059;-71.323
2025-10-24;08:53:13;90;0.072;-70.467
2025-10-24;08:53:14;63;0.051;-71.827
2025-10-24;08:53:15;59;0.048;-72.028
2025-10-24;08:53:16;72;0.058;-71.374
2025-10-24;08:53:17;73;0.059;-71.323
2025-10-24;08:53:17;74;0.060;-71.273
2025-10-24;08:53:18;72;0.058;-71.374
2025-10-24;08:53:19;73;0.059;-71.323
2025-10-24;08:53:21;73;0.059;-71.323
2025-10-24;08:53:21;74;0.060;-71.273
2025-10-24;08:53:22;74;0.060;-71.273
2025-10-24;08:53:23;73;0.059;-71.323
2025-10-24;08:53:24;64;0.052;-71.777
2025-10-24;08:53:25;62;0.050;-71.877
2025-10-24;08:53:26;58;0.047;-72.079
2025-10-24;08:53:26;73;0.059;-71.323
2025-10-24;08:53:27;71;0.057;-71.424
2025-10-24;08:53:28;80;0.065;-70.971
2025-10-24;08:53:29;78;0.063;-71.071
2025-10-24;08:53:30;61;0.049;-71.928
2025-10-24;08:53:31;79;0.064;-71.021
2025-10-24;08:53:32;74;0.060;-71.273
2025-10-24;08:53:33;59;0.048;-72.028
2025-10-24;08:53:34;73;0.059;-71.323
2025-10-24;08:53:35;74;0.060;-71.273
2025-10-24;08:53:35;79;0.064;-71.021
2025-10-24;08:53:36;73;0.059;-71.323
2025-10-24;08:53:37;74;0.060;-71.273
2025-10-24;08:53:38;74;0.060;-71.273
2025-10-24;08:53:39;71;0.057;-71.424
2025-10-24;08:53:40;60;0.048;-71.978
2025-10-24;08:53:41;62;0.050;-71.877
2025-10-24;08:53:42;72;0.058;-71.374
2025-10-24;08:53:43;73;0.059;-71.323
2025-10-24;08:53:44;62;0.050;-71.877
2025-10-24;08:53:44;75;0.060;-71.222
2025-10-24;08:53:45;76;0.061;-71.172
2025-10-24;08:53:46;87;0.070;-70.618
2025-10-24;08:53:47;72;0.058;-71.374
2025-10-24;08:53:48;72;0.058;-71.374
2025-10-24;08:53:49;74;0.060;-71.273
2025-10-24;08:53:50;57;0.046;-72.129
2025-10-24;08:53:51;60;0.048;-71.978
2025-10-24;08:53:52;69;0.056;-71.525
2025-10-24;08:53:53;72;0.058;-71.374
2025-10-24;08:53:53;64;0.052;-71.777
2025-10-24;08:53:54;72;0.058;-71.374
2025-10-24;08:53:55;87;0.070;-70.618
2025-10-24;08:53:56;74;0.060;-71.273
2025-10-24;08:53:57;76;0.061;-71.172
2025-10-24;08:53:58;62;0.050;-71.877
2025-10-24;08:53:59;73;0.059;-71.323
2025-10-24;08:54:00;75;0.060;-71.222
2025-10-24;08:54:01;77;0.062;-71.122
2025-10-24;08:54:02;56;0.045;-72.180
2025-10-24;08:54:02;72;0.058;-71.374
2025-10-24;08:54:03;88;0.071;-70.568
2025-10-24;08:54:04;74;0.060;-71.273
2025-10-24;08:54:05;73;0.059;-71.323
2025-10-24;08:54:06;88;0.071;-70.568
2025-10-24;08:54:07;62;0.050;-71.877
2025-10-24;08:54:08;62;0.050;-71.877
2025-10-24;08:54:09;74;0.060;-71.273
2025-10-24;08:54:10;90;0.072;-70.467
2025-10-24;08:54:11;90;0.072;-70.467
2025-10-24;08:54:12;61;0.049;-71.928
2025-10-24;08:54:12;73;0.059;-71.323
2025-10-24;08:54:13;59;0.048;-72.028
2025-10-24;08:54:14;74;0.060;-71.273
2025-10-24;08:54:15;70;0.056;-71.474
2025-10-24;08:54:16;57;0.046;-72.129
2025-10-24;08:54:17;72;0.058;-71.374
2025-10-24;08:54:18;73;0.059;-71.323
2025-10-24;08:54:19;48;0.039;-72.582
2025-10-24;08:54:20;79;0.064;-71.021
2025-10-24;08:54:21;87;0.070;-70.618
2025-10-24;08:54:21;63;0.051;-71.827
2025-10-24;08:54:22;72;0.058;-71.374
2025-10-24;08:54:23;62;0.050;-71.877
2025-10-24;08:54:24;79;0.064;-71.021
2025-10-24;08:54:25;71;0.057;-71.424
2025-10-24;08:54:26;62;0.050;-71.877
2025-10-24;08:54:27;75;0.060;-71.222
2025-10-24;08:54:28;91;0.073;-70.417
2025-10-24;08:54:29;59;0.048;-72.028
2025-10-24;08:54:30;72;0.058;-71.374
2025-10-24;08:54:30;78;0.063;-71.071
2025-10-24;08:54:31;77;0.062;-71.122
2025-10-24;08:54:32;80;0.065;-70.971
2025-10-24;08:54:33;74;0.060;-71.273
2025-10-24;08:54:34;61;0.049;-71.928
2025-10-24;08:54:35;61;0.049;-71.928
2025-10-24;08:54:36;72;0.058;-71.374
2025-10-24;08:54:37;61;0.049;-71.928
2025-10-24;08:54:38;61;0.049;-71.928
2025-10-24;08:54:39;72;0.058;-71.374
2025-10-24;08:54:39;61;0.049;-71.928
2025-10-24;08:54:40;69;0.056;-71.525
2025-10-24;08:54:41;76;0.061;-71.172
2025-10-24;08:54:42;60;0.048;-71.978
2025-10-24;08:54:43;75;0.060;-71.222
2025-10-24;08:54:44;62;0.050;-71.877
2025-10-24;08:54:45;62;0.050;-71.877
2025-10-24;08:54:46;87;0.070;-70.618
2025-10-24;08:54:47;60;0.048;-71.978
2025-10-24;08:54:48;75;0.060;-71.222
2025-10-24;08:54:48;61;0.049;-71.928
2025-10-24;08:54:49;73;0.059;-71.323
2025-10-24;08:54:50;58;0.047;-72.079
2025-10-24;08:54:51;75;0.060;-71.222
2025-10-24;08:54:52;60;0.048;-71.978
2025-10-24;08:54:53;61;0.049;-71.928
2025-10-24;08:54:54;88;0.071;-70.568
2025-10-24;08:54:55;63;0.051;-71.827
2025-10-24;08:54:56;73;0.059;-71.323
2025-10-24;08:54:57;60;0.048;-71.978
2025-10-24;08:54:57;61;0.049;-71.928
2025-10-24;08:54:58;63;0.051;-71.827
2025-10-24;08:54:59;86;0.069;-70.668
2025-10-24;08:55:00;73;0.059;-71.323
2025-10-24;08:55:01;70;0.056;-71.474
2025-10-24;08:55:02;62;0.050;-71.877
2025-10-24;08:55:03;77;0.062;-71.122
2025-10-24;08:55:04;73;0.059;-71.323
2025-10-24;08:55:05;61;0.049;-71.928
2025-10-24;08:55:06;71;0.057;-71.424
2025-10-24;08:55:07;75;0.060;-71.222
2025-10-24;08:55:07;64;0.052;-71.777
2025-10-24;08:55:08;76;0.061;-71.172
2025-10-24;08:55:09;62;0.050;-71.877
2025-10-24;08:55:10;70;0.056;-71.474
2025-10-24;08:55:11;74;0.060;-71.273
2025-10-24;08:55:12;62;0.050;-71.877
2025-10-24;08:55:13;63;0.051;-71.827
2025-10-24;08:55:14;72;0.058;-71.374
2025-10-24;08:55:15;62;0.050;-71.877
2025-10-24;08:55:16;89;0.072;-70.517
2025-10-24;08:55:16;73;0.059;-71.323
2025-10-24;08:55:17;74;0.060;-71.273
2025-10-24;08:55:18;62;0.050;-71.877
2025-10-24;08:55:19;73;0.059;-71.323
2025-10-24;08:55:21;61;0.049;-71.928
2025-10-24;08:55:21;61;0.049;-71.928
2025-10-24;08:55:22;73;0.059;-71.323
2025-10-24;08:55:23;60;0.048;-71.978
2025-10-24;08:55:24;64;0.052;-71.777
2025-10-24;08:55:25;62;0.050;-71.877
2025-10-24;08:55:25;73;0.059;-71.323
2025-10-24;08:55:26;72;0.058;-71.374
2025-10-24;08:55:27;72;0.058;-71.374
2025-10-24;08:55:28;89;0.072;-70.517
2025-10-24;08:55:29;73;0.059;-71.323
2025-10-24;08:55:30;74;0.060;-71.273
2025-10-24;08:55:31;73;0.059;-71.323
2025-10-24;08:55:32;72;0.058;-71.374
2025-10-24;08:55:33;80;0.065;-70.971
2025-10-24;08:55:34;72;0.058;-71.374
2025-10-24;08:55:34;89;0.072;-70.517
2025-10-24;08:55:35;74;0.060;-71.273
2025-10-24;08:55:36;74;0.060;-71.273
2025-10-24;08:55:37;72;0.058;-71.374
2025-10-24;08:55:38;64;0.052;-71.777
2025-10-24;08:55:39;56;0.045;-72.180
2025-10-24;08:55:40;73;0.059;-71.323
2025-10-24;08:55:41;75;0.060;-71.222
2025-10-24;08:55:42;64;0.052;-71.777
2025-10-24;08:55:43;76;0.061;-71.172
2025-10-24;08:55:43;62;0.050;-71.877
2025-10-24;08:55:44;62;0.050;-71.877
2025-10-24;08:55:45;78;0.063;-71.071
2025-10-24;08:55:46;56;0.045;-72.180
2025-10-24;08:55:47;73;0.059;-71.323
2025-10-24;08:55:48;74;0.060;-71.273
2025-10-24;08:55:49;63;0.051;-71.827
2025-10-24;08:55:50;71;0.057;-71.424
2025-10-24;08:55:51;73;0.059;-71.323
2025-10-24;08:55:52;72;0.058;-71.374
2025-10-24;08:55:52;73;0.059;-71.323
2025-10-24;08:55:53;75;0.060;-71.222
2025-10-24;08:55:54;63;0.051;-71.827
2025-10-24;08:55:55;89;0.072;-70.517
2025-10-24;08:55:56;75;0.060;-71.222
2025-10-24;08:55:57;89;0.072;-70.517
2025-10-24;08:55:58;74;0.060;-71.273
2025-10-24;08:55:59;76;0.061;-71.172
2025-10-24;08:56:00;73;0.059;-71.323
2025-10-24;08:56:01;61;0.049;-71.928
2025-10-24;08:56:01;76;0.061;-71.172
2025-10-24;08:56:02;72;0.058;-71.374
2025-10-24;08:56:03;72;0.058;-71.374
2025-10-24;08:56:04;78;0.063;-71.071
2025-10-24;08:56:05;78;0.063;-71.071
2025-10-24;08:56:06;61;0.049;-71.928
2025-10-24;08:56:07;62;0.050;-71.877
2025-10-24;08:56:08;76;0.061;-71.172
2025-10-24;08:56:09;75;0.060;-71.222
2025-10-24;08:56:10;59;0.048;-72.028
2025-10-24;08:56:11;74;0.060;-71.273
2025-10-24;08:56:11;57;0.046;-72.129
2025-10-24;08:56:12;62;0.050;-71.877
2025-10-24;08:56:13;74;0.060;-71.273
2025-10-24;08:56:14;63;0.051;-71.827
2025-10-24;08:56:15;71;0.057;-71.424
2025-10-24;08:56:16;62;0.050;-71.877
2025-10-24;08:56:17;64;0.052;-71.777
2025-10-24;08:56:18;73;0.059;-71.323
2025-10-24;08:56:19;62;0.050;-71.877
2025-10-24;08:56:20;78;0.063;-71.071
2025-10-24;08:56:20;74;0.060;-71.273
2025-10-24;08:56:21;73;0.059;-71.323
2025-10-24;08:56:22;76;0.061;-71.172
2025-10-24;08:56:23;74;0.060;-71.273
2025-10-24;08:56:24;70;0.056;-71.474
2025-10-24;08:56:25;73;0.059;-71.323
2025-10-24;08:56:26;62;0.050;-71.877
2025-10-24;08:56:27;73;0.059;-71.323
2025-10-24;08:56:28;76;0.061;-71.172
2025-10-24;08:56:29;76;0.061;-71.172
2025-10-24;08:56:29;64;0.052;-71.777
2025-10-24;08:56:30;73;0.059;-71.323
2025-10-24;08:56:31;77;0.062;-71.122
2025-10-24;08:56:32;62;0.050;-71.877
2025-10-24;08:56:33;64;0.052;-71.777
2025-10-24;08:56:34;72;0.058;-71.374
2025-10-24;08:56:35;75;0.060;-71.222
2025-10-24;08:56:36;88;0.071;-70.568
2025-10-24;08:56:37;75;0.060;-71.222
2025-10-24;08:56:38;79;0.064;-71.021
2025-10-24;08:56:38;61;0.049;-71.928
2025-10-24;08:56:39;74;0.060;-71.273
2025-10-24;08:56:40;74;0.060;-71.273
2025-10-24;08:56:41;73;0.059;-71.323
2025-10-24;08:56:42;74;0.060;-71.273
2025-10-24;08:56:43;75;0.060;-71.222
2025-10-24;08:56:44;59;0.048;-72.028
2025-10-24;08:56:45;74;0.060;-71.273
2025-10-24;08:56:46;78;0.063;-71.071
2025-10-24;08:56:47;62;0.050;-71.877
2025-10-24;08:56:47;90;0.072;-70.467
2025-10-24;08:56:48;71;0.057;-71.424
2025-10-24;08:56:49;74;0.060;-71.273
2025-10-24;08:56:50;62;0.050;-71.877
2025-10-24;08:56:51;73;0.059;-71.323
2025-10-24;08:56:52;78;0.063;-71.071
2025-10-24;08:56:53;79;0.064;-71.021
2025-10-24;08:56:54;63;0.051;-71.827
2025-10-24;08:56:55;72;0.058;-71.374
2025-10-24;08:56:56;72;0.058;-71.374
2025-10-24;08:56:56;74;0.060;-71.273
2025-10-24;08:56:57;78;0.063;-71.071
2025-10-24;08:56:58;63;0.051;-71.827
2025-10-24;08:56:59;73;0.059;-71.323
2025-10-24;08:57:00;77;0.062;-71.122
2025-10-24;08:57:01;71;0.057;-71.424
2025-10-24;08:57:02;86;0.069;-70.668
2025-10-24;08:57:03;79;0.064;-71.021
2025-10-24;08:57:04;74;0.060;-71.273
2025-10-24;08:57:05;76;0.061;-71.172
2025-10-24;08:57:06;64;0.052;-71.777
2025-10-24;08:57:06;63;0.051;-71.827
2025-10-24;08:57:07;73;0.059;-71.323
2025-10-24;08:57:08;61;0.049;-71.928
2025-10-24;08:57:09;72;0.058;-71.374
2025-10-24;08:57:11;71;0.057;-71.424
2025-10-24;08:57:11;57;0.046;-72.129
2025-10-24;08:57:12;71;0.057;-71.424
2025-10-24;08:57:13;73;0.059;-71.323
2025-10-24;08:57:14;72;0.058;-71.374
2025-10-24;08:57:15;75;0.060;-71.222
2025-10-24;08:57:15;75;0.060;-71.222
2025-10-24;08:57:16;59;0.048;-72.028
2025-10-24;08:57:17;77;0.062;-71.122
2025-10-24;08:57:18;73;0.059;-71.323
2025-10-24;08:57:19;73;0.059;-71.323
2025-10-24;08:57:20;73;0.059;-71.323
2025-10-24;08:57:21;71;0.057;-71.424
2025-10-24;08:57:22;74;0.060;-71.273
2025-10-24;08:57:23;63;0.051;-71.827
2025-10-24;08:57:24;77;0.062;-71.122
2025-10-24;08:57:24;78;0.063;-71.071
2025-10-24;08:57:25;70;0.056;-71.474
2025-10-24;08:57:26;74;0.060;-71.273
2025-10-24;08:57:27;73;0.059;-71.323
2025-10-24;08:57:28;61;0.049;-71.928
2025-10-24;08:57:29;73;0.059;-71.323
2025-10-24;08:57:30;76;0.061;-71.172
2025-10-24;08:57:31;90;0.072;-70.467
2025-10-24;08:57:32;75;0.060;-71.222
2025-10-24;08:57:33;75;0.060;-71.222
2025-10-24;08:57:33;74;0.060;-71.273
2025-10-24;08:57:34;72;0.058;-71.374
2025-10-24;08:57:35;73;0.059;-71.323
2025-10-24;08:57:36;72;0.058;-71.374
2025-10-24;08:57:37;72;0.058;-71.374
2025-10-24;08:57:38;72;0.058;-71.374
2025-10-24;08:57:39;73;0.059;-71.323
2025-10-24;08:57:40;73;0.059;-71.323
2025-10-24;08:57:41;70;0.056;-71.474
2025-10-24;08:57:42;74;0.060;-71.273
2025-10-24;08:57:42;72;0.058;-71.374
2025-10-24;08:57:43;62;0.050;-71.877
2025-10-24;08:57:44;74;0.060;-71.273
2025-10-24;08:57:45;57;0.046;-72.129
2025-10-24;08:57:46;87;0.070;-70.618
2025-10-24;08:57:47;63;0.051;-71.827
2025-10-24;08:57:48;77;0.062;-71.122
2025-10-24;08:57:49;77;0.062;-71.122
2025-10-24;08:57:50;72;0.058;-71.374
2025-10-24;08:57:51;63;0.051;-71.827
2025-10-24;08:57:51;71;0.057;-71.424
2025-10-24;08:57:52;75;0.060;-71.222
2025-10-24;08:57:53;76;0.061;-71.172
2025-10-24;08:57:54;61;0.049;-71.928
2025-10-24;08:57:55;71;0.057;-71.424
2025-10-24;08:57:56;92;0.074;-70.366
2025-10-24;08:57:57;75;0.060;-71.222
2025-10-24;08:57:58;89;0.072;-70.517
2025-10-24;08:57:59;56;0.045;-72.180
2025-10-24;08:58:00;90;0.072;-70.467
2025-10-24;08:58:01;56;0.045;-72.180
2025-10-24;08:58:01;63;0.051;-71.827
2025-10-24;08:58:02;63;0.051;-71.827
2025-10-24;08:58:03;74;0.060;-71.273
2025-10-24;08:58:04;87;0.070;-70.618
2025-10-24;08:58:05;62;0.050;-71.877
2025-10-24;08:58:06;91;0.073;-70.417
2025-10-24;08:58:07;72;0.058;-71.374
2025-10-24;08:58:08;75;0.060;-71.222
2025-10-24;08:58:09;75;0.060;-71.222
2025-10-24;08:58:10;77;0.062;-71.122
2025-10-24;08:58:10;78;0.063;-71.071
2025-10-24;08:58:11;72;0.058;-71.374
2025-10-24;08:58:12;78;0.063;-71.071
2025-10-24;08:58:13;76;0.061;-71.172
2025-10-24;08:58:14;72;0.058;-71.374
2025-10-24;08:58:15;60;0.048;-71.978
2025-10-24;08:58:16;76;0.061;-71.172
2025-10-24;08:58:17;72;0.058;-71.374
2025-10-24;08:58:18;74;0.060;-71.273
2025-10-24;08:58:19;75;0.060;-71.222
2025-10-24;08:58:19;62;0.050;-71.877
2025-10-24;08:58:20;63;0.051;-71.827
2025-10-24;08:58:21;74;0.060;-71.273
2025-10-24;08:58:22;63;0.051;-71.827
2025-10-24;08:58:23;71;0.057;-71.424
2025-10-24;08:58:24;74;0.060;-71.273
2025-10-24;08:58:25;71;0.057;-71.424
2025-10-24;08:58:26;71;0.057;-71.424
2025-10-24;08:58:27;73;0.059;-71.323
2025-10-24;08:58:28;72;0.058;-71.374
2025-10-24;08:58:28;75;0.060;-71.222
2025-10-24;08:58:29;77;0.062;-71.122
2025-10-24;08:58:30;62;0.050;-71.877
2025-10-24;08:58:31;88;0.071;-70.568
2025-10-24;08:58:32;60;0.048;-71.978
2025-10-24;08:58:33;74;0.060;-71.273
2025-10-24;08:58:34;74;0.060;-71.273
2025-10-24;08:58:35;62;0.050;-71.877
2025-10-24;08:58:36;73;0.059;-71.323
2025-10-24;08:58:37;70;0.056;-71.474
2025-10-24;08:58:37;73;0.059;-71.323
2025-10-24;08:58:38;89;0.072;-70.517
2025-10-24;08:58:39;75;0.060;-71.222
2025-10-24;08:58:40;62;0.050;-71.877
2025-10-24;08:58:41;58;0.047;-72.079
2025-10-24;08:58:42;72;0.058;-71.374
2025-10-24;08:58:43;62;0.050;-71.877
2025-10-24;08:58:44;73;0.059;-71.323
2025-10-24;08:58:45;71;0.057;-71.424
2025-10-24;08:58:46;77;0.062;-71.122
2025-10-24;08:58:46;62;0.050;-71.877
2025-10-24;08:58:47;74;0.060;-71.273
2025-10-24;08:58:48;85;0.069;-70.719
2025-10-24;08:58:49;90;0.072;-70.467
2025-10-24;08:58:50;75;0.060;-71.222
2025-10-24;08:58:51;75;0.060;-71.222
2025-10-24;08:58:52;74;0.060;-71.273
2025-10-24;08:58:53;78;0.063;-71.071
2025-10-24;08:58:54;62;0.050;-71.877
2025-10-24;08:58:55;78;0.063;-71.071
2025-10-24;08:58:56;77;0.062;-71.122
2025-10-24;08:58:56;92;0.074;-70.366
2025-10-24;08:58:57;72;0.058;-71.374
2025-10-24;08:58:58;74;0.060;-71.273
2025-10-24;08:58:59;75;0.060;-71.222
2025-10-24;08:59:01;75;0.060;-71.222
2025-10-24;08:59:01;62;0.050;-71.877
2025-10-24;08:59:02;62;0.050;-71.877
2025-10-24;08:59:03;61;0.049;-71.928
2025-10-24;08:59:04;76;0.061;-71.172
2025-10-24;08:59:05;74;0.060;-71.273
2025-10-24;08:59:05;62;0.050;-71.877
2025-10-24;08:59:06;59;0.048;-72.028
2025-10-24;08:59:07;73;0.059;-71.323
2025-10-24;08:59:08;59;0.048;-72.028
2025-10-24;08:59:09;71;0.057;-71.424
2025-10-24;08:59:10;58;0.047;-72.079
2025-10-24;08:59:11;62;0.050;-71.877
2025-10-24;08:59:12;60;0.048;-71.978
2025-10-24;08:59:13;60;0.048;-71.978
2025-10-24;08:59:14;72;0.058;-71.374
2025-10-24;08:59:14;87;0.070;-70.618
2025-10-24;08:59:15;61;0.049;-71.928
2025-10-24;08:59:16;64;0.052;-71.777
2025-10-24;08:59:17;72;0.058;-71.374
2025-10-24;08:59:18;87;0.070;-70.618
2025-10-24;08:59:19;64;0.052;-71.777
2025-10-24;08:59:20;63;0.051;-71.827
2025-10-24;08:59:21;63;0.051;-71.827
2025-10-24;08:59:22;61;0.049;-71.928
2025-10-24;08:59:23;75;0.060;-71.222
2025-10-24;08:59:23;90;0.072;-70.467
2025-10-24;08:59:24;88;0.071;-70.568
2025-10-24;08:59:25;58;0.047;-72.079
2025-10-24;08:59:26;76;0.061;-71.172
2025-10-24;08:59:27;74;0.060;-71.273
2025-10-24;08:59:28;90;0.072;-70.467
2025-10-24;08:59:29;74;0.060;-71.273
2025-10-24;08:59:30;79;0.064;-71.021
2025-10-24;08:59:31;89;0.072;-70.517
2025-10-24;08:59:32;62;0.050;-71.877
2025-10-24;08:59:32;75;0.060;-71.222
2025-10-24;08:59:33;76;0.061;-71.172
2025-10-24;08:59:34;63;0.051;-71.827
2025-10-24;08:59:35;72;0.058;-71.374
2025-10-24;08:59:36;63;0.051;-71.827
2025-10-24;08:59:37;73;0.059;-71.323
2025-10-24;08:59:38;89;0.072;-70.517
2025-10-24;08:59:39;90;0.072;-70.467
2025-10-24;08:59:40;72;0.058;-71.374
2025-10-24;08:59:41;64;0.052;-71.777
2025-10-24;08:59:41;64;0.052;-71.777
2025-10-24;08:59:42;75;0.060;-71.222
2025-10-24;08:59:43;73;0.059;-71.323
2025-10-24;08:59:44;61;0.049;-71.928
2025-10-24;08:59:45;72;0.058;-71.374
2025-10-24;08:59:46;74;0.060;-71.273
2025-10-24;08:59:47;62;0.050;-71.877
2025-10-24;08:59:48;73;0.059;-71.323
2025-10-24;08:59:49;75;0.060;-71.222
2025-10-24;08:59:50;61;0.049;-71.928
2025-10-24;08:59:51;63;0.051;-71.827
2025-10-24;08:59:51;62;0.050;-71.877
2025-10-24;08:59:52;76;0.061;-71.172
2025-10-24;08:59:53;61;0.049;-71.928
2025-10-24;08:59:54;88;0.071;-70.568
2025-10-24;08:59:55;71;0.057;-71.424
2025-10-24;08:59:56;72;0.058;-71.374
2025-10-24;08:59:57;75;0.060;-71.222
2025-10-24;08:59:58;71;0.057;-71.424
2025-10-24;08:59:59;75;0.060;-71.222
2025-10-24;09:00:00;71;0.057;-71.424
2025-10-24;09:00:00;72;0.058;-71.374
2025-10-24;09:00:01;74;0.060;-71.273
2025-10-24;09:00:02;76;0.061;-71.172
2025-10-24;09:00:03;59;0.048;-72.028
2025-10-24;09:00:04;74;0.060;-71.273
2025-10-24;09:00:05;90;0.072;-70.467
2025-10-24;09:00:06;74;0.060;-71.273
2025-10-24;09:00:07;60;0.048;-71.978
2025-10-24;09:00:08;88;0.071;-70.568
2025-10-24;09:00:09;63;0.051;-71.827
2025-10-24;09:00:09;75;0.060;-71.222
2025-10-24;09:00:10;75;0.060;-71.222
2025-10-24;09:00:11;72;0.058;-71.374
2025-10-24;09:00:12;64;0.052;-71.777
2025-10-24;09:00:13;62;0.050;-71.877
2025-10-24;09:00:14;73;0.059;-71.323
2025-10-24;09:00:15;75;0.060;-71.222
2025-10-24;09:00:16;72;0.058;-71.374
2025-10-24;09:00:17;74;0.060;-71.273
2025-10-24;09:00:18;72;0.058;-71.374
2025-10-24;09:00:18;75;0.060;-71.222
2025-10-24;09:00:19;72;0.058;-71.374
2025-10-24;09:00:20;60;0.048;-71.978
2025-10-24;09:00:21;77;0.062;-71.122
2025-10-24;09:00:22;71;0.057;-71.424
2025-10-24;09:00:23;72;0.058;-71.374
2025-10-24;09:00:24;78;0.063;-71.071
2025-10-24;09:00:25;71;0.057;-71.424
2025-10-24;09:00:26;73;0.059;-71.323
2025-10-24;09:00:27;71;0.057;-71.424
2025-10-24;09:00:27;74;0.060;-71.273
2025-10-24;09:00:28;63;0.051;-71.827
2025-10-24;09:00:29;76;0.061;-71.172
2025-10-24;09:00:30;75;0.060;-71.222
2025-10-24;09:00:31;76;0.061;-71.172
2025-10-24;09:00:32;61;0.049;-71.928
2025-10-24;09:00:33;71;0.057;-71.424
2025-10-24;09:00:34;79;0.064;-71.021
2025-10-24;09:00:35;62;0.050;-71.877
2025-10-24;09:00:36;73;0.059;-71.323
2025-10-24;09:00:36;59;0.048;-72.028
2025-10-24;09:00:37;60;0.048;-71.978
2025-10-24;09:00:38;73;0.059;-71.323
2025-10-24;09:00:39;73;0.059;-71.323
2025-10-24;09:00:40;73;0.059;-71.323
2025-10-24;09:00:41;61;0.049;-71.928
2025-10-24;09:00:42;72;0.058;-71.374
2025-10-24;09:00:43;72;0.058;-71.374
2025-10-24;09:00:44;92;0.074;-70.366
2025-10-24;09:00:45;63;0.051;-71.827
2025-10-24;09:00:45;72;0.058;-71.374
2025-10-24;09:00:46;73;0.059;-71.323
2025-10-24;09:00:47;71;0.057;-71.424
2025-10-24;09:00:48;87;0.070;-70.618
2025-10-24;09:00:49;79;0.064;-71.021
2025-10-24;09:00:51;59;0.048;-72.028
2025-10-24;09:00:51;62;0.050;-71.877
2025-10-24;09:00:52;72;0.058;-71.374
2025-10-24;09:00:53;73;0.059;-71.323
2025-10-24;09:00:54;64;0.052;-71.777
2025-10-24;09:00:55;91;0.073;-70.417
2025-10-24;09:00:55;74;0.060;-71.273
2025-10-24;09:00:56;61;0.049;-71.928
2025-10-24;09:00:57;77;0.062;-71.122
2025-10-24;09:00:58;63;0.051;-71.827
2025-10-24;09:00:59;62;0.050;-71.877
2025-10-24;09:01:00;73;0.059;-71.323
2025-10-24;09:01:01;71;0.057;-71.424
2025-10-24;09:01:02;74;0.060;-71.273
2025-10-24;09:01:03;76;0.061;-71.172
2025-10-24;09:01:04;63;0.051;-71.827
2025-10-24;09:01:04;74;0.060;-71.273
2025-10-24;09:01:05;73;0.059;-71.323
2025-10-24;09:01:06;62;0.050;-71.877
2025-10-24;09:01:07;79;0.064;-71.021
2025-10-24;09:01:08;76;0.061;-71.172
2025-10-24;09:01:09;63;0.051;-71.827
2025-10-24;09:01:10;72;0.058;-71.374
2025-10-24;09:01:11;76;0.061;-71.172
2025-10-24;09:01:12;60;0.048;-71.978
2025-10-24;09:01:13;72;0.058;-71.374
2025-10-24;09:01:13;72;0.058;-71.374
2025-10-24;09:01:14;73;0.059;-71.323
2025-10-24;09:01:15;73;0.059;-71.323
2025-10-24;09:01:16;75;0.060;-71.222
2025-10-24;09:01:17;74;0.060;-71.273
2025-10-24;09:01:18;62;0.050;-71.877
2025-10-24;09:01:19;61;0.049;-71.928
2025-10-24;09:01:20;57;0.046;-72.129
2025-10-24;09:01:21;73;0.059;-71.323
2025-10-24;09:01:22;64;0.052;-71.777
2025-10-24;09:01:22;57;0.046;-72.129
2025-10-24;09:01:23;59;0.048;-72.028
2025-10-24;09:01:24;75;0.060;-71.222
2025-10-24;09:01:25;73;0.059;-71.323
2025-10-24;09:01:26;73;0.059;-71.323
2025-10-24;09:01:27;89;0.072;-70.517
2025-10-24;09:01:28;74;0.060;-71.273
2025-10-24;09:01:29;73;0.059;-71.323
2025-10-24;09:01:30;78;0.063;-71.071
2025-10-24;09:01:31;73;0.059;-71.323
2025-10-24;09:01:31;57;0.046;-72.129
2025-10-24;09:01:32;75;0.060;-71.222
2025-10-24;09:01:33;79;0.064;-71.021
2025-10-24;09:01:34;71;0.057;-71.424
2025-10-24;09:01:35;59;0.048;-72.028
2025-10-24;09:01:36;90;0.072;-70.467
2025-10-24;09:01:37;57;0.046;-72.129
2025-10-24;09:01:38;62;0.050;-71.877
2025-10-24;09:01:39;62;0.050;-71.877
2025-10-24;09:01:40;77;0.062;-71.122
2025-10-24;09:01:40;56;0.045;-72.180
2025-10-24;09:01:41;72;0.058;-71.374
2025-10-24;09:01:42;74;0.060;-71.273
2025-10-24;09:01:43;76;0.061;-71.172
2025-10-24;09:01:44;88;0.071;-70.568
2025-10-24;09:01:45;74;0.060;-71.273
2025-10-24;09:01:46;72;0.058;-71.374
2025-10-24;09:01:47;74;0.060;-71.273
2025-10-24;09:01:48;74;0.060;-71.273
2025-10-24;09:01:49;74;0.060;-71.273
2025-10-24;09:01:50;74;0.060;-71.273
2025-10-24;09:01:50;63;0.051;-71.827
2025-10-24;09:01:51;62;0.050;-71.877
2025-10-24;09:01:52;73;0.059;-71.323
2025-10-24;09:01:53;72;0.058;-71.374
2025-10-24;09:01:54;76;0.061;-71.172
2025-10-24;09:01:55;75;0.060;-71.222
